map,estimated_vote_pct,pr_deviation,pr_seats,pr_pct,estimated_seats,estimated_seat_pct,fptp_seats,disproportionality,efficiency_gap,gamma,seats_bias,votes_bias,geometric_seats_bias,global_symmetry,declination,mean_median_statewide,mean_median_average_district,turnout_bias,lopsided_outcomes,competitive_districts,competitive_district_pct,average_margin,responsiveness,responsive_districts,responsive_district_pct,overall_responsiveness,avg_dem_win_pct,avg_rep_win_pct,proportionality,competitiveness
002005000,0.494300,0.047500,7,0.500000,6.335100,0.452500,6,0.041800,0.036200,0.027800,0.026800,0.006900,0.026300,0.005600,3.122400,0.015900,0.015000,0.000900,0.000700,4.410600,0.315000,0.079300,3.480800,4.410600,0.315000,8.380000,0.584800,0.575200,79,42
002007500,0.494300,0.071200,7,0.500000,6.002900,0.428800,6,0.065600,0.059900,0.052300,0.050900,0.012800,0.050200,0.012800,6.551700,0.021200,0.020600,0.000600,0.009200,4.307200,0.307700,0.080700,3.334500,4.307200,0.307700,12.566400,0.586900,0.576100,67,41
002010000,0.494300,0.058700,7,0.500000,6.177800,0.441300,6,0.053100,0.047400,0.036700,0.036000,0.008500,0.035500,0.010000,5.049900,0.013900,0.013600,0.000300,0.006000,5.049300,0.360700,0.082200,3.878900,5.049300,0.360700,10.362600,0.588900,0.577100,73,48
002012500,0.494300,0.037900,7,0.500000,6.469500,0.462100,6,0.032200,0.026600,0.016800,0.016000,0.004000,0.015500,0.003400,1.773600,0.008500,0.007800,0.000600,-0.002100,4.779500,0.341400,0.074800,3.729100,4.779500,0.341400,6.686300,0.580000,0.571000,84,46
002015000,0.494300,0.069700,7,0.500000,6.023800,0.430300,6,0.064100,0.058400,0.050900,0.049600,0.012800,0.049000,0.012800,6.526100,0.019400,0.018800,0.000600,0.009200,4.334700,0.309600,0.081800,3.314500,4.334700,0.309600,12.303300,0.588200,0.577000,68,41
002017500,0.494300,0.048600,7,0.500000,6.319600,0.451400,6,0.042900,0.037300,0.028200,0.028000,0.007400,0.027600,0.008800,3.318800,0.002300,0.001800,0.000500,0.001600,4.556000,0.325400,0.076500,3.593000,4.556000,0.325400,8.575000,0.582000,0.572300,79,43
002020000,0.494300,0.037200,7,0.500000,6.479500,0.462800,7,0.031500,0.025800,0.015400,0.015500,0.004000,0.015300,0.006500,2.228100,-0.003900,-0.004100,0.000200,-0.000600,4.913000,0.350900,0.080300,3.843600,4.913000,0.350900,6.560000,0.574400,0.586200,84,47
002022500,0.494300,0.007700,7,0.500000,6.892500,0.492300,7,0.002000,-0.003700,-0.009300,-0.008400,-0.003000,-0.008500,-0.002500,-1.763400,-0.009100,-0.010100,0.001000,-0.010900,3.612700,0.258000,0.084200,2.994300,3.612700,0.258000,1.355400,0.577500,0.590900,99,34
002025000,0.494300,0.052300,7,0.500000,6.268400,0.447700,7,0.046600,0.040900,0.030200,0.030100,0.007500,0.029900,0.009900,3.726300,0.001600,0.000600,0.001000,0.002100,5.054100,0.361000,0.078600,3.891400,5.054100,0.361000,9.221000,0.572000,0.585200,77,48
002027500,0.494300,0.068300,7,0.500000,6.044100,0.431700,6,0.062600,0.056900,0.047700,0.047000,0.011700,0.046500,0.013700,6.368800,0.018800,0.018900,-0.000100,0.009400,4.635800,0.331100,0.080000,3.628500,4.635800,0.331100,12.048000,0.586800,0.574900,69,44
002030000,0.494300,0.076100,7,0.500000,5.934800,0.423900,5,0.070400,0.064800,0.055500,0.054800,0.013700,0.054400,0.018800,8.930000,0.010700,0.011500,-0.000800,0.016700,4.741400,0.338700,0.090700,3.625700,4.741400,0.338700,13.425300,0.620100,0.574300,65,45
002032500,0.494300,0.030300,7,0.500000,6.575100,0.469700,7,0.024700,0.019000,0.004600,0.005200,0.001200,0.005200,0.004300,1.288000,-0.003800,-0.003500,-0.000400,-0.002300,6.026100,0.430400,0.073100,4.540500,6.026100,0.430400,5.355100,0.567800,0.578400,88,57
002035000,0.494300,0.058600,7,0.500000,6.179800,0.441400,6,0.052900,0.047200,0.038800,0.037800,0.009600,0.037200,0.011200,5.913700,0.020900,0.021900,-0.001100,0.009500,4.497700,0.321300,0.085100,3.482500,4.497700,0.321300,10.336900,0.593900,0.578500,74,43
002037500,0.494300,0.045100,7,0.500000,6.368100,0.454900,7,0.039500,0.033800,0.021000,0.021200,0.005000,0.021200,0.011300,4.207200,-0.002200,-0.000900,-0.001300,0.005700,5.590300,0.399300,0.086300,4.251100,5.590300,0.399300,7.963600,0.581900,0.590700,80,53
002040000,0.494300,0.064200,7,0.500000,6.101500,0.435800,6,0.058500,0.052800,0.047900,0.047000,0.014000,0.046500,0.013700,6.799300,0.023300,0.022900,0.000400,0.010500,3.632100,0.259400,0.092000,2.872100,3.632100,0.259400,11.323800,0.600300,0.585700,71,35
002042500,0.494300,0.063300,7,0.500000,6.114300,0.436700,6,0.057600,0.051900,0.048200,0.047800,0.016100,0.047500,0.018100,7.549800,0.020300,0.021600,-0.001400,0.014100,3.363700,0.240300,0.092600,2.656500,3.363700,0.240300,11.162400,0.603100,0.584800,71,32
002045000,0.494300,0.057100,7,0.500000,6.200300,0.442900,6,0.051500,0.045800,0.039000,0.038500,0.010800,0.037900,0.011200,4.901700,0.030300,0.029200,0.001000,0.005000,3.843900,0.274600,0.087000,3.189700,3.843900,0.274600,10.078400,0.593700,0.582000,74,37
002047500,0.494300,0.095600,7,0.500000,5.662300,0.404400,5,0.089900,0.084200,0.072400,0.070600,0.014400,0.069700,0.017400,7.813000,0.020900,0.019000,0.001800,0.010200,5.277500,0.377000,0.072500,4.086300,5.277500,0.377000,16.859700,0.591000,0.562200,55,50
002050000,0.494300,0.043800,7,0.500000,6.386600,0.456200,5,0.038100,0.032500,0.025400,0.023700,0.006200,0.023000,0.005500,3.069200,0.013500,0.013100,0.000400,0.001200,4.201900,0.300100,0.080800,3.246700,4.201900,0.300100,7.731100,0.604700,0.567600,81,40
002052500,0.494300,0.078300,7,0.500000,5.904100,0.421700,6,0.072600,0.066900,0.056000,0.055300,0.012900,0.054900,0.018300,8.206800,0.005100,0.005300,-0.000200,0.013900,5.204400,0.371700,0.082900,3.923100,5.204400,0.371700,13.811600,0.590300,0.577300,64,50
002055000,0.494300,0.021700,7,0.500000,6.696800,0.478300,7,0.016000,0.010300,-0.001500,-0.001200,-0.000300,-0.001400,-0.001100,0.162600,-0.002500,-0.002400,-0.000100,-0.005200,5.186500,0.370500,0.075000,4.094300,5.186500,0.370500,3.821600,0.569500,0.580600,92,49
002057500,0.494300,0.005600,7,0.500000,6.921300,0.494400,7,-0.000000,-0.005700,-0.011900,-0.011300,-0.003800,-0.011400,-0.003800,-1.885400,-0.005500,-0.006000,0.000500,-0.010700,3.648600,0.260600,0.082100,3.093700,3.648600,0.260600,0.991800,0.575900,0.588300,100,35
002060000,0.494300,0.034200,7,0.500000,6.521900,0.465800,6,0.028500,0.022800,0.010600,0.010400,0.002500,0.010200,0.002200,0.923700,0.004800,0.003700,0.001100,-0.004600,5.394500,0.385300,0.071300,4.163000,5.394500,0.385300,6.026000,0.575300,0.568300,86,51
002062500,0.494300,0.007700,7,0.500000,6.892500,0.492300,7,0.002000,-0.003700,-0.012700,-0.012500,-0.003500,-0.012700,-0.005100,-1.289600,-0.009200,-0.008800,-0.000400,-0.008300,4.604900,0.328900,0.075500,3.594900,4.604900,0.328900,1.355200,0.570300,0.580800,99,44
002065000,0.494300,0.015300,7,0.500000,6.786300,0.484700,8,0.009600,0.003900,-0.006000,-0.005900,-0.001600,-0.006100,-0.004200,-0.702200,-0.007800,-0.007800,-0.000000,-0.007300,4.741900,0.338700,0.070600,3.759000,4.741900,0.338700,2.693700,0.556800,0.589000,95,45
002067500,0.494300,0.033000,7,0.500000,6.537900,0.467000,6,0.027300,0.021700,0.017900,0.016700,0.005400,0.016100,0.006900,2.850400,0.019800,0.020900,-0.001100,0.002400,3.305700,0.236100,0.092400,2.665100,3.305700,0.236100,5.824300,0.602500,0.584900,86,31
002070000,0.494300,0.055800,7,0.500000,6.219300,0.444200,5,0.050100,0.044400,0.035500,0.035100,0.009200,0.034700,0.012100,5.003700,0.003100,0.002900,0.000200,0.006000,4.655300,0.332500,0.084000,3.579500,4.655300,0.332500,9.839100,0.609300,0.569900,75,44
002072500,0.494300,0.076200,7,0.500000,5.932800,0.423800,6,0.070600,0.064900,0.053600,0.053000,0.012200,0.052600,0.015700,5.908300,0.015500,0.013800,0.001800,0.006200,5.140100,0.367200,0.075300,3.999900,5.140100,0.367200,13.450000,0.579200,0.572300,65,49
002075000,0.494300,0.031300,7,0.500000,6.562500,0.468700,7,0.025600,0.019900,0.013300,0.013200,0.004100,0.013000,0.004300,2.127100,-0.002500,-0.002500,0.000000,-0.000500,4.085000,0.291800,0.090700,3.161000,4.085000,0.291800,5.514400,0.585100,0.596400,87,39
002077500,0.494300,0.028100,7,0.500000,6.607000,0.471900,7,0.022400,0.016700,0.012800,0.012100,0.004100,0.011500,0.005500,1.611100,0.014100,0.014200,-0.000100,-0.001700,3.309300,0.236400,0.089300,2.687700,3.309300,0.236400,4.953700,0.583800,0.594900,89,32
002080000,0.494300,0.044300,7,0.500000,6.380100,0.455700,7,0.038600,0.032900,0.024700,0.024300,0.006700,0.024000,0.006800,3.358600,-0.006000,-0.006400,0.000400,0.001900,4.618400,0.329900,0.083200,3.451700,4.618400,0.329900,7.813300,0.577100,0.589200,81,44
002082500,0.494300,0.040800,7,0.500000,6.428700,0.459200,7,0.035100,0.029500,0.021200,0.020600,0.005600,0.020300,0.006400,3.325400,0.002700,0.003500,-0.000700,0.003000,4.529500,0.323500,0.083200,3.455000,4.529500,0.323500,7.199900,0.578300,0.588200,82,43
002085000,0.494300,0.058400,7,0.500000,6.182500,0.441600,6,0.052700,0.047100,0.034000,0.034100,0.007800,0.033900,0.013900,4.529300,0.003100,0.002400,0.000800,0.004200,5.587200,0.399100,0.078800,4.297000,5.587200,0.399100,10.303400,0.584400,0.574600,74,53
002087500,0.494300,0.042700,7,0.500000,6.402600,0.457300,7,0.037000,0.031300,0.026500,0.026500,0.008800,0.026100,0.008600,3.580500,0.013200,0.012900,0.000300,0.002700,3.489600,0.249300,0.091100,2.861300,3.489600,0.249300,7.529500,0.585100,0.597100,81,33
002090000,0.494300,0.030400,7,0.500000,6.573800,0.469600,7,0.024800,0.019100,0.004600,0.004800,0.001100,0.004800,0.001800,0.731600,-0.004300,-0.005300,0.001000,-0.004900,6.072800,0.433800,0.073800,4.567600,6.072800,0.433800,5.371600,0.567200,0.580400,88,58
002092500,0.494300,0.041100,7,0.500000,6.424800,0.458900,7,0.035400,0.029700,0.020100,0.019600,0.005000,0.019200,0.005100,2.509300,0.005400,0.004600,0.000700,-0.000500,4.816100,0.344000,0.080500,3.710200,4.816100,0.344000,7.249300,0.574100,0.586900,82,46
002095000,0.494300,0.005800,7,0.500000,6.919100,0.494200,7,0.000100,-0.005600,-0.026400,-0.026000,-0.004600,-0.026100,-0.008600,-1.907200,-0.001500,-0.001200,-0.000300,-0.009600,7.327200,0.523400,0.054200,5.677000,7.327200,0.523400,1.019500,0.548800,0.559500,100,70
002097500,0.494300,0.026200,7,0.500000,6.633900,0.473800,7,0.020500,0.014800,0.005500,0.005700,0.001600,0.005400,0.001800,-0.237200,0.006300,0.004200,0.002100,-0.008300,4.408300,0.314900,0.076100,3.651400,4.408300,0.314900,4.614500,0.568300,0.583800,90,42
002100000,0.494300,0.087200,7,0.500000,5.778500,0.412800,5,0.081600,0.075900,0.066000,0.064700,0.014800,0.064100,0.018400,8.826000,0.012500,0.012300,0.000200,0.014700,4.947900,0.353400,0.080100,3.741100,4.947900,0.353400,15.395000,0.603800,0.566800,59,47
002102500,0.494300,0.109300,7,0.500000,5.470100,0.390700,5,0.103600,0.097900,0.095100,0.093900,0.027600,0.093300,0.031800,14.709800,0.036100,0.035900,0.000200,0.030000,3.165500,0.226100,0.097200,2.494800,3.165500,0.226100,19.282200,0.627800,0.580200,48,30
002105000,0.494300,0.041400,7,0.500000,6.420500,0.458600,6,0.035700,0.030100,0.023300,0.022100,0.006100,0.021500,0.006400,3.101500,0.012100,0.011900,0.000200,0.001600,4.108800,0.293500,0.085200,3.199100,4.108800,0.293500,7.303000,0.592600,0.579700,82,39
002107500,0.494300,0.059300,7,0.500000,6.169300,0.440700,5,0.053700,0.048000,0.034600,0.033000,0.006700,0.032300,0.007700,3.691600,0.012000,0.011600,0.000400,0.002300,5.750400,0.410700,0.068100,4.361900,5.750400,0.410700,10.469100,0.586800,0.557700,73,55
002110000,0.494300,0.039600,7,0.500000,6.446100,0.460400,6,0.033900,0.028200,0.022400,0.021000,0.006000,0.020400,0.006200,2.866600,0.006700,0.006700,-0.000000,0.001200,3.964900,0.283200,0.082900,3.022700,3.964900,0.283200,6.980900,0.590100,0.577500,83,38
002112500,0.494300,0.063500,7,0.500000,6.110600,0.436500,7,0.057900,0.052200,0.046100,0.045300,0.013000,0.044800,0.014400,6.672200,0.013700,0.013400,0.000300,0.010200,3.985900,0.284700,0.090400,3.082200,3.985900,0.284700,11.210000,0.584400,0.596400,71,38
002115000,0.494300,0.067900,7,0.500000,6.049700,0.432100,6,0.062200,0.056500,0.045100,0.044700,0.010500,0.044400,0.016500,6.740600,0.010300,0.011400,-0.001100,0.011300,5.243000,0.374500,0.080300,4.014000,5.243000,0.374500,11.977600,0.588500,0.574300,69,50
002117500,0.494300,0.044600,7,0.500000,6.375300,0.455400,7,0.039000,0.033300,0.016400,0.017000,0.003500,0.016900,0.007200,1.319000,-0.008500,-0.009800,0.001300,-0.004000,6.416100,0.458300,0.062800,4.979900,6.416100,0.458300,7.873600,0.555800,0.569800,81,61
002120000,0.494300,0.019600,7,0.500000,6.725800,0.480400,7,0.013900,0.008200,0.003000,0.002900,0.001000,0.002600,0.004700,0.634300,-0.004500,-0.003600,-0.000900,-0.003300,3.738400,0.267000,0.084200,2.918100,3.738400,0.267000,3.455300,0.579400,0.589000,93,36
002122500,0.494300,0.074000,7,0.500000,5.964200,0.426000,5,0.068300,0.062700,0.056400,0.055300,0.015200,0.054800,0.015700,7.895400,0.013700,0.013200,0.000500,0.012800,4.106500,0.293300,0.088000,3.095000,4.106500,0.293300,13.054600,0.614600,0.573300,66,39
002125000,0.494300,0.044600,7,0.500000,6.375400,0.455400,6,0.038900,0.033300,0.027200,0.025900,0.007300,0.025300,0.007300,3.563200,0.018700,0.019000,-0.000300,0.003100,3.979100,0.284200,0.082700,3.076800,3.979100,0.284200,7.871500,0.590200,0.577100,81,38
002127500,0.494300,0.055700,7,0.500000,6.220800,0.444300,6,0.050000,0.044300,0.035600,0.034700,0.008800,0.034100,0.009500,4.738000,0.021800,0.022200,-0.000500,0.005900,4.526100,0.323300,0.079500,3.534900,4.526100,0.323300,9.820700,0.586700,0.574100,75,43
002130000,0.494300,0.042200,7,0.500000,6.408800,0.457800,7,0.036600,0.030900,0.021900,0.021600,0.005700,0.021200,0.006500,2.906700,0.009000,0.009600,-0.000600,0.001700,4.427400,0.316200,0.076600,3.580400,4.427400,0.316200,7.450600,0.571500,0.581700,82,42
002132500,0.494300,0.047000,7,0.500000,6.341500,0.453000,6,0.041400,0.035700,0.029100,0.028400,0.008000,0.027800,0.006600,3.125100,0.023900,0.023500,0.000400,0.001200,3.823500,0.273100,0.077400,3.159800,3.823500,0.273100,8.298800,0.583200,0.573100,79,36
002135000,0.494300,0.097600,7,0.500000,5.632900,0.402400,5,0.092000,0.086300,0.077700,0.076400,0.018300,0.075700,0.024800,11.688500,0.017700,0.017900,-0.000200,0.022300,4.610200,0.329300,0.089500,3.513600,4.610200,0.329300,17.229700,0.617600,0.573900,54,44
002137500,0.494300,0.054200,7,0.500000,6.241600,0.445800,6,0.048500,0.042800,0.036100,0.035300,0.009900,0.034900,0.011700,5.840300,0.012400,0.013300,-0.001000,0.009500,4.081200,0.291500,0.091600,3.180500,4.081200,0.291500,9.559000,0.601300,0.584200,76,39
002140000,0.494300,0.070100,7,0.500000,6.018600,0.429900,5,0.064400,0.058800,0.053800,0.051600,0.013500,0.050600,0.011100,6.841000,0.019100,0.018400,0.000600,0.010000,3.706900,0.264800,0.085400,2.872100,3.706900,0.264800,12.369100,0.610800,0.571300,68,35
002142500,0.494300,0.077000,7,0.500000,5.922500,0.423000,6,0.071300,0.065600,0.057800,0.057400,0.015100,0.056900,0.018800,7.874800,0.026900,0.027200,-0.000300,0.013200,4.158600,0.297000,0.082900,3.382400,4.158600,0.297000,13.580000,0.590500,0.577300,64,40
002145000,0.494300,0.069800,7,0.500000,6.022400,0.430200,6,0.064200,0.058500,0.052000,0.051900,0.015000,0.051500,0.016800,5.641900,0.026800,0.024000,0.002800,0.004900,3.814100,0.272400,0.083500,3.143700,3.814100,0.272400,12.321400,0.587600,0.580500,68,36
002147500,0.494300,0.056000,7,0.500000,6.215500,0.444000,6,0.050400,0.044700,0.032100,0.031600,0.007000,0.031100,0.010600,4.160900,0.017700,0.018200,-0.000600,0.004500,5.346200,0.381900,0.073000,4.224900,5.346200,0.381900,9.887800,0.579200,0.568300,75,51
002150000,0.494300,0.045700,7,0.500000,6.360800,0.454300,5,0.040000,0.034300,0.026800,0.025300,0.006600,0.024600,0.005100,2.891000,0.016400,0.014800,0.001600,-0.000400,4.357900,0.311300,0.082800,3.326500,4.357900,0.311300,8.056500,0.605600,0.570000,80,42
002152500,0.494300,0.023600,7,0.500000,6.669500,0.476400,7,0.017900,0.012300,0.005400,0.005400,0.001700,0.005200,0.003300,1.104700,0.000800,0.001000,-0.000200,-0.002800,4.039700,0.288600,0.091600,3.204600,4.039700,0.288600,4.165800,0.586200,0.597100,91,38
002155000,0.494300,0.091100,7,0.500000,5.724000,0.408900,4,0.085500,0.079800,0.070000,0.067100,0.013800,0.066000,0.015800,9.549100,0.023900,0.024100,-0.000200,0.016700,4.987200,0.356200,0.080600,3.727100,4.987200,0.356200,16.081900,0.631400,0.560300,57,47
002157500,0.494300,0.065200,7,0.500000,6.087600,0.434800,6,0.059500,0.053800,0.038300,0.037700,0.007500,0.037200,0.010400,4.247200,0.013400,0.012500,0.000900,0.003200,6.132400,0.438000,0.069600,4.736900,6.132400,0.438000,11.499700,0.573600,0.566600,70,58
002160000,0.494300,0.061100,7,0.500000,6.144800,0.438900,7,0.055400,0.049800,0.038100,0.037100,0.008200,0.036500,0.008600,4.039900,0.011000,0.010300,0.000700,0.002900,5.213500,0.372400,0.069800,4.048500,5.213500,0.372400,10.778300,0.563400,0.576200,72,50
002162500,0.494300,0.006800,7,0.500000,6.905200,0.493200,8,0.001100,-0.004600,-0.016100,-0.014800,-0.003900,-0.014900,-0.004200,-2.084300,-0.016100,-0.017000,0.000900,-0.011400,4.879300,0.348500,0.070000,4.033700,4.879300,0.348500,1.194500,0.555500,0.589300,99,46
002165000,0.494300,0.022400,7,0.500000,6.687000,0.477600,7,0.016700,0.011000,-0.002100,-0.000500,-0.000100,-0.000500,-0.004300,-0.202400,-0.016200,-0.016600,0.000400,-0.006500,5.240900,0.374400,0.069400,4.311800,5.240900,0.374400,3.945000,0.563300,0.575400,92,50
002167500,0.494300,0.025300,7,0.500000,6.645400,0.474700,6,0.019700,0.014000,0.002100,0.001900,0.000500,0.001500,0.003500,0.100600,0.005700,0.005300,0.000400,-0.005800,5.164500,0.368900,0.069200,4.104400,5.164500,0.368900,4.469100,0.573700,0.565900,90,49
002170000,0.494300,0.013500,7,0.500000,6.810700,0.486500,8,0.007900,0.002200,-0.006800,-0.005700,-0.001700,-0.005700,-0.004000,-0.286900,-0.016000,-0.015700,-0.000300,-0.006000,4.500700,0.321500,0.090800,3.586800,4.500700,0.321500,2.385700,0.574800,0.612200,96,43
002172500,0.494300,0.057500,7,0.500000,6.195500,0.442500,6,0.051800,0.046100,0.040100,0.039900,0.011900,0.039400,0.011500,4.409100,0.022000,0.020200,0.001800,0.003000,3.762700,0.268800,0.083000,3.055500,3.762700,0.268800,10.139100,0.588200,0.579200,74,36
002175000,0.494300,0.057600,7,0.500000,6.193000,0.442400,6,0.052000,0.046300,0.039400,0.038700,0.010700,0.038200,0.010000,5.433000,0.017800,0.016800,0.001000,0.006500,4.035100,0.288200,0.091300,3.210700,4.035100,0.288200,10.170500,0.598700,0.585700,74,38
002177500,0.494300,0.031900,7,0.500000,6.554000,0.468100,6,0.026200,0.020500,0.018800,0.018300,0.007000,0.017700,0.003300,1.500700,0.021900,0.020900,0.001000,-0.003100,2.682600,0.191600,0.084900,2.312600,2.682600,0.191600,5.621500,0.591300,0.580100,87,26
002180000,0.494300,0.077200,7,0.500000,5.918800,0.422800,5,0.071600,0.065900,0.054700,0.052200,0.010700,0.051300,0.011800,6.356500,0.013300,0.013100,0.000200,0.008700,5.335300,0.381100,0.071400,3.981100,5.335300,0.381100,13.626700,0.591700,0.560100,64,51
002182500,0.494300,0.053100,7,0.500000,6.255900,0.446900,6,0.047500,0.041800,0.038000,0.037400,0.012000,0.036800,0.009500,4.165900,0.026100,0.025200,0.000800,0.003400,3.165100,0.226100,0.082000,2.670300,3.165100,0.226100,9.377800,0.588100,0.577500,76,30
002185000,0.494300,0.057500,7,0.500000,6.195400,0.442500,7,0.051800,0.046100,0.035500,0.036100,0.009300,0.035900,0.015400,4.896800,0.008700,0.009000,-0.000300,0.006100,4.741400,0.338700,0.080000,3.871400,4.741400,0.338700,10.141100,0.574600,0.585400,74,45
002187500,0.494300,0.013000,7,0.500000,6.817400,0.487000,7,0.007400,0.001700,-0.001300,-0.001700,-0.000600,-0.002100,-0.004000,-0.734700,0.005700,0.005100,0.000600,-0.008100,3.182600,0.227300,0.090600,2.529700,3.182600,0.227300,2.301400,0.584400,0.596900,96,30
002190000,0.494300,-0.003600,7,0.500000,7.050200,0.503600,8,-0.009300,-0.014900,-0.021500,-0.019700,-0.006800,-0.019400,-0.003000,-2.638900,-0.026000,-0.025500,-0.000500,-0.011600,3.778300,0.269900,0.087400,3.161400,3.778300,0.269900,-0.632800,0.572000,0.608100,98,36
002192500,0.494300,0.045900,7,0.500000,6.357900,0.454100,6,0.040200,0.034500,0.026700,0.026100,0.007100,0.025600,0.006400,3.066100,0.013200,0.012700,0.000500,0.001100,4.214600,0.301000,0.078700,3.380700,4.214600,0.301000,8.092300,0.584700,0.574200,80,40
002195000,0.494300,0.046700,7,0.500000,6.345700,0.453300,7,0.041100,0.035400,0.029800,0.030300,0.010200,0.030100,0.013600,4.247100,0.006000,0.005400,0.000600,0.004100,3.739100,0.267100,0.093600,2.985600,3.739100,0.267100,8.246800,0.587300,0.599900,79,36
002197500,0.494300,0.079400,7,0.500000,5.888300,0.420600,6,0.073700,0.068100,0.063300,0.062600,0.018200,0.062000,0.019100,8.063100,0.038900,0.037200,0.001700,0.011800,3.421600,0.244400,0.088900,2.835400,3.421600,0.244400,14.011100,0.595100,0.584200,63,33
002200000,0.494300,0.052500,7,0.500000,6.265700,0.447500,5,0.046800,0.041100,0.034900,0.033400,0.009100,0.032700,0.008400,4.743700,0.015800,0.016300,-0.000400,0.006000,4.020700,0.287200,0.083200,3.102700,4.020700,0.287200,9.255100,0.609200,0.568800,77,38
002202500,0.494300,0.088500,7,0.500000,5.761300,0.411500,6,0.082800,0.077100,0.069400,0.068300,0.017100,0.067700,0.022400,10.736900,0.020000,0.021400,-0.001400,0.021400,4.361200,0.311500,0.086000,3.366500,4.361200,0.311500,15.612100,0.595400,0.578900,59,42
002205000,0.494300,0.086800,7,0.500000,5.785100,0.413200,6,0.081100,0.075400,0.069000,0.067300,0.017000,0.066500,0.019000,9.687700,0.021700,0.022700,-0.000900,0.018100,4.154200,0.296700,0.082200,3.132700,4.154200,0.296700,15.312000,0.590300,0.576100,59,40
002207500,0.494300,0.133900,7,0.500000,5.124800,0.366100,5,0.128300,0.122600,0.114100,0.111200,0.022700,0.110100,0.031300,16.925900,0.035200,0.035200,0.000000,0.033800,4.635000,0.331100,0.086100,3.508000,4.635000,0.331100,23.633400,0.612500,0.571400,36,44
002210000,0.494300,0.031400,7,0.500000,6.560500,0.468600,7,0.025700,0.020100,0.016800,0.016900,0.006300,0.016600,0.006700,2.199300,0.017200,0.018000,-0.000800,0.000400,2.941800,0.210100,0.085900,2.576000,2.941800,0.210100,5.539400,0.581000,0.590800,87,28
002212500,0.494300,0.023600,7,0.500000,6.669800,0.476400,7,0.017900,0.012200,0.006300,0.006800,0.002300,0.006600,0.003100,0.314500,0.002600,0.001600,0.000900,-0.005900,3.572600,0.255200,0.084300,3.044500,3.572600,0.255200,4.161200,0.577700,0.590900,91,34
002215000,0.494300,0.025200,7,0.500000,6.646900,0.474800,7,0.019600,0.013900,0.005300,0.005300,0.001500,0.005100,0.002500,1.126300,-0.009600,-0.009100,-0.000500,-0.002500,4.495200,0.321100,0.082900,3.513600,4.495200,0.321100,4.450200,0.577700,0.588100,90,43
002217500,0.494300,0.120700,7,0.500000,5.309600,0.379300,4,0.115100,0.109400,0.101400,0.098400,0.020400,0.097200,0.026700,15.009200,0.029800,0.030600,-0.000800,0.030200,4.474900,0.319600,0.085300,3.404200,4.474900,0.319600,21.304200,0.640800,0.563200,42,43
002220000,0.494300,0.019600,7,0.500000,6.725000,0.480400,7,0.014000,0.008300,-0.001500,-0.000800,-0.000200,-0.000900,-0.000600,-0.496100,-0.004200,-0.004700,0.000500,-0.007300,4.518300,0.322700,0.069700,3.732300,4.518300,0.322700,3.466300,0.563600,0.575900,93,43
002222500,0.494300,0.068800,7,0.500000,6.036200,0.431200,5,0.063200,0.057500,0.044100,0.042500,0.008600,0.041700,0.010100,5.290400,0.009100,0.009000,0.000100,0.006300,5.782500,0.413000,0.070900,4.359000,5.782500,0.413000,12.146900,0.591100,0.559600,68,55
002225000,0.494300,0.055800,7,0.500000,6.218700,0.444200,5,0.050100,0.044500,0.039100,0.037300,0.010300,0.036500,0.008700,5.098000,0.020500,0.020500,-0.000000,0.006500,3.832400,0.273700,0.084100,2.954300,3.832400,0.273700,9.847300,0.609800,0.569800,75,36
002227500,0.494300,0.042000,7,0.500000,6.412200,0.458000,6,0.036300,0.030700,0.017900,0.018000,0.004200,0.017800,0.006000,2.188200,0.000100,-0.000100,0.000200,-0.000800,5.364900,0.383200,0.071600,4.253100,5.364900,0.383200,7.408500,0.576700,0.567800,82,51
002230000,0.494300,0.065200,7,0.500000,6.087400,0.434800,6,0.059500,0.053800,0.046300,0.045900,0.012700,0.045600,0.015400,6.885200,0.013700,0.013700,-0.000000,0.011000,4.277000,0.305500,0.089300,3.326900,4.277000,0.305500,11.501500,0.597600,0.583000,70,41
002232500,0.494300,0.022200,7,0.500000,6.689800,0.477800,7,0.016500,0.010800,0.003800,0.004200,0.001300,0.004100,0.001800,0.268000,-0.002200,-0.002900,0.000700,-0.005700,4.060700,0.290100,0.083000,3.234100,4.060700,0.290100,3.909600,0.576700,0.589300,92,39
002235000,0.494300,0.019500,7,0.500000,6.726500,0.480500,7,0.013900,0.008200,0.004000,0.004300,0.001500,0.004000,0.001800,-0.240900,0.007000,0.005800,0.001200,-0.007500,3.211000,0.229400,0.086300,2.749700,3.211000,0.229400,3.447400,0.579400,0.593100,93,31
002237500,0.494300,0.058600,7,0.500000,6.180200,0.441400,6,0.052900,0.047200,0.035900,0.035200,0.008300,0.034900,0.011500,5.438200,0.003900,0.003700,0.000200,0.007100,5.401000,0.385800,0.083700,3.992300,5.401000,0.385800,10.331700,0.590900,0.578400,74,51
002240000,0.494300,0.081700,7,0.500000,5.856500,0.418300,5,0.076000,0.070300,0.060000,0.057700,0.012100,0.056700,0.012500,6.695900,0.027400,0.026800,0.000700,0.009000,4.983600,0.356000,0.071600,3.825900,4.983600,0.356000,14.412100,0.591400,0.560700,62,47
